"","SVSPP","SCINAME","COMNAME","CRUISE6","STATION","PDSEX","PDID","PYLEN","PYLEST","PYNAM","PDLEN"
"1623",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,288,NA,4,10000,NA,"MERLUCCIUS BILINEARIS",43
"1624",76,"UROPHYCIS TENUIS","WHITE HAKE",199202,215,NA,8,12000,NA,"UROPHYCIS CHUSS",42
"1625",76,"UROPHYCIS TENUIS","WHITE HAKE",198402,213,2,3,30000,NA,"FISH",56
"1626",76,"UROPHYCIS TENUIS","WHITE HAKE",197804,299,2,3,14000,NA,"MERLUCCIUS BILINEARIS",999.99
"1627",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,221,1,2,2500,NA,"CANCER SP",38
"1628",76,"UROPHYCIS TENUIS","WHITE HAKE",198901,192,2,2,23000,NA,"GADIDAE",44
"1629",76,"UROPHYCIS TENUIS","WHITE HAKE",199302,280,NA,9,12000,NA,"FISH",48
"1630",76,"UROPHYCIS TENUIS","WHITE HAKE",199202,215,NA,12,14500,NA,"UROPHYCIS CHUSS",43
"1631",76,"UROPHYCIS TENUIS","WHITE HAKE",198801,260,2,2,1000,NA,"CRUSTACEA SHRIMP",43
"1632",76,"UROPHYCIS TENUIS","WHITE HAKE",199503,285,2,1,22000,NA,"MERLUCCIUS BILINEARIS",53
"1633",76,"UROPHYCIS TENUIS","WHITE HAKE",199902,282,2,2,25000,"N","MERLUCCIUS BILINEARIS",69
"1634",76,"UROPHYCIS TENUIS","WHITE HAKE",200303,225,2,1,16000,"N","MERLUCCIUS BILINEARIS",76
"1635",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,290,2,8,4000,NA,"INVERTEBRATA",40
"1636",76,"UROPHYCIS TENUIS","WHITE HAKE",200109,309,2,1,22000,"N","CLUPEA HARENGUS",62
"1637",76,"UROPHYCIS TENUIS","WHITE HAKE",202102,339,2,135571,22000,"N","MERLUCCIUS BILINEARIS",33
"1638",76,"UROPHYCIS TENUIS","WHITE HAKE",197908,368,2,5,28200,NA,"GADIDAE",65
"1639",76,"UROPHYCIS TENUIS","WHITE HAKE",197308,215,2,7,18000,NA,"SCOMBER SCOMBRUS",79
"1640",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,279,1,7,7700,NA,"MERLUCCIUS BILINEARIS",44
"1641",76,"UROPHYCIS TENUIS","WHITE HAKE",199702,316,1,5,11000,NA,"FISH",36
"1642",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,310,1,4,3500,NA,"COTTIDAE",24
"1643",76,"UROPHYCIS TENUIS","WHITE HAKE",198303,365,2,11,8000,NA,"PANDALIDAE",28
"1644",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,298,2,6,19000,NA,"CEPHALOPODA",999.99
"1645",76,"UROPHYCIS TENUIS","WHITE HAKE",199804,285,1,2,19000,"N","MERLUCCIUS BILINEARIS",48
"1646",76,"UROPHYCIS TENUIS","WHITE HAKE",199405,65,2,1,6800,NA,"CANCER BOREALIS",86
"1647",76,"UROPHYCIS TENUIS","WHITE HAKE",198803,318,2,2,16000,NA,"FISH",40
"1648",76,"UROPHYCIS TENUIS","WHITE HAKE",201504,388,2,191720,5500,"N","SEBASTES FASCIATUS",42
"1649",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,283,2,1,22000,NA,"ILLEX SP",79
"1650",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,313,1,7,11500,NA,"LYCENCHELYS VERRILLI",36
"1651",76,"UROPHYCIS TENUIS","WHITE HAKE",200702,77,2,3,29000,"N","MERLUCCIUS BILINEARIS",67
"1652",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,297,1,7,12000,NA,"MERLUCCIUS BILINEARIS",52
"1653",76,"UROPHYCIS TENUIS","WHITE HAKE",199302,255,NA,1,3300,NA,"OCTOPODA",58
"1654",76,"UROPHYCIS TENUIS","WHITE HAKE",201404,372,2,164773,25500,"N","MERLUCCIUS BILINEARIS",77
"1655",76,"UROPHYCIS TENUIS","WHITE HAKE",201502,392,1,144388,30600,"N","MERLUCCIUS BILINEARIS",77
"1656",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,301,2,2,3200,NA,"MERLUCCIUS BILINEARIS",32
"1657",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,313,2,23,25000,NA,"MERLUCCIUS BILINEARIS",61
"1658",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,326,2,5,8000,NA,"MERLUCCIUS BILINEARIS",42
"1659",76,"UROPHYCIS TENUIS","WHITE HAKE",199301,92,0,3,10000,NA,"PEPRILUS TRIACANTHUS",38
"1660",76,"UROPHYCIS TENUIS","WHITE HAKE",201004,234,1,1,4500,"E","UROPHYCIS CHUSS",38
"1661",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,261,NA,1,4000,NA,"OCTOPODA",62
"1662",76,"UROPHYCIS TENUIS","WHITE HAKE",198603,176,1,2,23000,NA,"MERLUCCIUS BILINEARIS",41
"1663",76,"UROPHYCIS TENUIS","WHITE HAKE",199505,69,1,15,17000,NA,"MERLUCCIUS BILINEARIS",40
"1664",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,317,1,3,26700,NA,"MERLUCCIUS BILINEARIS",39
"1665",76,"UROPHYCIS TENUIS","WHITE HAKE",199706,265,2,9,12500,NA,"CLUPEA HARENGUS",46
"1666",76,"UROPHYCIS TENUIS","WHITE HAKE",198603,269,1,1,31000,NA,"ARGENTINA SILUS",52
"1667",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,229,2,3,19000,NA,"MERLUCCIUS BILINEARIS",57
"1668",76,"UROPHYCIS TENUIS","WHITE HAKE",201001,252,2,4,28000,"N","MERLUCCIUS BILINEARIS",51
"1669",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,344,NA,3,24000,NA,"FISH",65
"1670",76,"UROPHYCIS TENUIS","WHITE HAKE",198405,393,1,2,6000,NA,"PANDALIDAE",48
"1671",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,321,2,6,22000,NA,"ILLEX SP",57
"1672",76,"UROPHYCIS TENUIS","WHITE HAKE",198303,360,2,1,5000,NA,"CEPHALOPODA",41
"1673",76,"UROPHYCIS TENUIS","WHITE HAKE",198405,423,1,4,21000,NA,"MERLUCCIUS BILINEARIS",47
"1674",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,221,1,1,2000,NA,"CANCER IRRORATUS",39
"1675",76,"UROPHYCIS TENUIS","WHITE HAKE",198206,296,0,4,6000,NA,"AMMODYTES SP",28
"1676",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,250,2,2,27000,"N","FISH",64
"1677",76,"UROPHYCIS TENUIS","WHITE HAKE",199604,219,2,2,3500,NA,"MYOXOCEPHALUS SCORPIUS",20
"1678",76,"UROPHYCIS TENUIS","WHITE HAKE",201604,356,1,176977,5400,"N","UROPHYCIS SP",41
"1679",76,"UROPHYCIS TENUIS","WHITE HAKE",198405,393,1,2,7000,NA,"PANDALIDAE",48
"1680",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,327,2,7,20000,NA,"CLUPEIDAE",54
"1681",76,"UROPHYCIS TENUIS","WHITE HAKE",201604,390,2,200303,23000,"E","MERLUCCIUS BILINEARIS",60
"1682",76,"UROPHYCIS TENUIS","WHITE HAKE",198801,294,2,3,5400,NA,"MELANOSTIGMA ATLANTICUM",56
"1683",76,"UROPHYCIS TENUIS","WHITE HAKE",197404,223,2,1,15000,NA,"MERLUCCIUS BILINEARIS",63
"1684",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,217,2,9,26000,NA,"CLUPEA HARENGUS",65
"1685",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,245,1,5,20000,"N","FISH",47
"1686",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,292,NA,12,3100,NA,"MERLUCCIUS BILINEARIS",54
"1687",76,"UROPHYCIS TENUIS","WHITE HAKE",198405,259,2,1,3000,NA,"CRUSTACEA SHRIMP",68
"1688",76,"UROPHYCIS TENUIS","WHITE HAKE",198306,399,2,1,22000,NA,"MERLUCCIUS BILINEARIS",86
"1689",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,310,2,1,1500,"N","CRUSTACEA SHRIMP",65
"1690",76,"UROPHYCIS TENUIS","WHITE HAKE",200807,280,2,2,26700,"N","CLUPEA HARENGUS",62
"1691",76,"UROPHYCIS TENUIS","WHITE HAKE",200902,374,1,1,9600,"N","LYCENCHELYS VERRILLI",44
"1692",76,"UROPHYCIS TENUIS","WHITE HAKE",200407,252,2,7,30000,"N","MERLUCCIUS BILINEARIS",73
"1693",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,320,NA,14,22000,NA,"MERLUCCIUS BILINEARIS",51
"1694",76,"UROPHYCIS TENUIS","WHITE HAKE",201004,364,2,11,19500,"N","OSTEICHTHYES",65
"1695",76,"UROPHYCIS TENUIS","WHITE HAKE",199206,289,NA,6,6900,NA,"SYNGNATHIDAE",42
"1696",76,"UROPHYCIS TENUIS","WHITE HAKE",201702,291,2,118276,34000,"N","MERLUCCIUS BILINEARIS",81
"1697",76,"UROPHYCIS TENUIS","WHITE HAKE",200002,293,2,13,17000,"N","MERLUCCIUS BILINEARIS",60
"1698",76,"UROPHYCIS TENUIS","WHITE HAKE",200202,254,1,11,11500,"N","MERLUCCIUS BILINEARIS",26
"1699",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,297,2,8,15000,NA,"MERLUCCIUS BILINEARIS",59
"1700",76,"UROPHYCIS TENUIS","WHITE HAKE",199503,218,2,9,9200,NA,"STOMIAS BOA",69
"1701",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,277,2,4,8000,NA,"MELANOSTIGMA ATLANTICUM",40
"1702",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,204,1,11,6500,NA,"TRIGLOPS MURRAYI",41
"1703",76,"UROPHYCIS TENUIS","WHITE HAKE",199505,17,1,8,10300,NA,"FISH",33
"1704",76,"UROPHYCIS TENUIS","WHITE HAKE",200202,319,2,2,14300,"N","ENCHELYOPUS CIMBRIUS",105
"1705",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,323,2,6,3200,NA,"CRUSTACEA SHRIMP",43
"1706",76,"UROPHYCIS TENUIS","WHITE HAKE",199204,49,0,2,24000,NA,"LUMPENUS LUMPRETAEFORMIS",44
"1707",76,"UROPHYCIS TENUIS","WHITE HAKE",199706,294,1,1,28000,NA,"CLUPEA HARENGUS",58
"1708",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,296,1,4,6500,NA,"MERLUCCIUS BILINEARIS",41
"1709",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,306,1,29,2500,NA,"CANCER BOREALIS",43
"1710",76,"UROPHYCIS TENUIS","WHITE HAKE",198606,348,2,5,12000,NA,"FISH",44
"1711",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,213,2,9,27000,NA,"CLUPEA HARENGUS",50
"1712",76,"UROPHYCIS TENUIS","WHITE HAKE",201802,241,1,91546,16000,"N","MERLUCCIUS BILINEARIS",36
"1713",76,"UROPHYCIS TENUIS","WHITE HAKE",198402,314,2,4,6000,NA,"FISH",52
"1714",76,"UROPHYCIS TENUIS","WHITE HAKE",200709,276,2,12,34000,"N","MERLUCCIUS BILINEARIS",76
"1715",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,304,2,2,23000,"E","CLUPEIDAE",52
"1716",76,"UROPHYCIS TENUIS","WHITE HAKE",199503,281,2,11,27500,NA,"MERLUCCIUS BILINEARIS",60
"1717",76,"UROPHYCIS TENUIS","WHITE HAKE",198901,209,2,8,20000,NA,"MERLUCCIUS BILINEARIS",80
"1718",76,"UROPHYCIS TENUIS","WHITE HAKE",199405,49,0,5,6500,NA,"CLUPEIDAE",16
"1719",76,"UROPHYCIS TENUIS","WHITE HAKE",199503,304,2,5,11000,NA,"MERLUCCIUS BILINEARIS",38
"1720",76,"UROPHYCIS TENUIS","WHITE HAKE",198202,329,2,6,50000,NA,"ANIMAL REMAINS",117
"1721",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,276,1,2,26000,NA,"MERLUCCIUS BILINEARIS",44
"1722",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,267,1,3,3000,NA,"OCTOPODA",47
"1723",76,"UROPHYCIS TENUIS","WHITE HAKE",201202,245,2,120629,32000,"E","UROPHYCIS SP",77
"1724",76,"UROPHYCIS TENUIS","WHITE HAKE",198803,253,1,2,7500,NA,"MACROZOARCES AMERICANUS",999.99
"1725",76,"UROPHYCIS TENUIS","WHITE HAKE",199102,209,2,65,22000,NA,"MERLUCCIUS BILINEARIS",65
"1726",76,"UROPHYCIS TENUIS","WHITE HAKE",198803,265,2,7,32000,NA,"MERLUCCIUS BILINEARIS",80
"1727",76,"UROPHYCIS TENUIS","WHITE HAKE",198801,219,2,1,29000,NA,"ALOSA AESTIVALIS",78
"1728",76,"UROPHYCIS TENUIS","WHITE HAKE",199908,271,1,5,900,"N","CANCER BOREALIS",35
"1729",76,"UROPHYCIS TENUIS","WHITE HAKE",200709,345,2,2,20000,"E","CLUPEA HARENGUS",55
"1730",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,309,2,6,15000,NA,"GLYPTOCEPHALUS CYNOGLOSSUS",39
"1731",76,"UROPHYCIS TENUIS","WHITE HAKE",201504,360,1,168658,23500,"N","CLUPEA HARENGUS",62
"1732",76,"UROPHYCIS TENUIS","WHITE HAKE",201504,388,2,191720,4500,"N","SEBASTES FASCIATUS",42
"1733",76,"UROPHYCIS TENUIS","WHITE HAKE",198803,307,2,5,13000,NA,"MERLUCCIUS BILINEARIS",64
"1734",76,"UROPHYCIS TENUIS","WHITE HAKE",200306,295,2,2,9000,"N","MERLUCCIUS BILINEARIS",44
"1735",76,"UROPHYCIS TENUIS","WHITE HAKE",200904,341,2,4,11000,"N","MERLUCCIUS BILINEARIS",79
"1736",76,"UROPHYCIS TENUIS","WHITE HAKE",201204,323,1,158563,23000,"N","CLUPEA HARENGUS",45
"1737",76,"UROPHYCIS TENUIS","WHITE HAKE",200904,365,2,1,10600,"N","MERLUCCIUS BILINEARIS",63
"1738",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,298,2,14,16700,NA,"MERLUCCIUS BILINEARIS",28
"1739",76,"UROPHYCIS TENUIS","WHITE HAKE",200303,273,1,1,15500,"E","MERLUCCIUS BILINEARIS",31
"1740",76,"UROPHYCIS TENUIS","WHITE HAKE",201204,367,1,182911,15000,"N","SEBASTES FASCIATUS",73
"1741",76,"UROPHYCIS TENUIS","WHITE HAKE",199902,216,2,1,13600,"N","MERLUCCIUS BILINEARIS",46
"1742",76,"UROPHYCIS TENUIS","WHITE HAKE",199505,57,2,19,20000,NA,"MERLUCCIUS BILINEARIS",54
"1743",76,"UROPHYCIS TENUIS","WHITE HAKE",199302,277,NA,1,13000,NA,"MERLUCCIUS BILINEARIS",61
"1744",76,"UROPHYCIS TENUIS","WHITE HAKE",199102,282,2,56,17000,NA,"MERLUCCIUS BILINEARIS",45
"1745",76,"UROPHYCIS TENUIS","WHITE HAKE",200510,330,1,1,28000,"E","CLUPEA HARENGUS",69
"1746",76,"UROPHYCIS TENUIS","WHITE HAKE",199202,273,NA,2,14000,NA,"MERLUCCIUS BILINEARIS",45
"1747",76,"UROPHYCIS TENUIS","WHITE HAKE",199908,332,2,8,5300,"N","SEBASTES FASCIATUS",42
"1748",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,283,2,2,4000,NA,"DECAPODA CRAB",56
"1749",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,327,2,12,4800,NA,"GLYPTOCEPHALUS CYNOGLOSSUS",37
"1750",76,"UROPHYCIS TENUIS","WHITE HAKE",200005,222,2,7,16000,"N","SCOMBER SCOMBRUS",43
"1751",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,202,2,1,25000,NA,"UROPHYCIS CHUSS",63
"1752",76,"UROPHYCIS TENUIS","WHITE HAKE",199103,1,2,1,26000,NA,"CLUPEA HARENGUS",52
"1753",76,"UROPHYCIS TENUIS","WHITE HAKE",199103,9,2,14,21000,NA,"FISH",61
"1754",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,303,1,12,9300,NA,"ZOARCIDAE",38
"1755",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,322,1,1,2300,NA,"PANDALIDAE",44
"1756",76,"UROPHYCIS TENUIS","WHITE HAKE",197303,260,2,1,14000,NA,"ENCHELYOPUS CIMBRIUS",51
"1757",76,"UROPHYCIS TENUIS","WHITE HAKE",199303,22,0,4,11000,NA,"ZOARCIDAE",35
"1758",76,"UROPHYCIS TENUIS","WHITE HAKE",199401,114,1,3,1000,NA,"DECAPODA CRAB",33
"1759",76,"UROPHYCIS TENUIS","WHITE HAKE",199303,50,0,14,27500,NA,"CLUPEIDAE",84
"1760",76,"UROPHYCIS TENUIS","WHITE HAKE",199105,318,1,2,500,NA,"OCTOPODA",30
"1761",76,"UROPHYCIS TENUIS","WHITE HAKE",197308,221,1,3,29000,NA,"FISH",38
"1762",76,"UROPHYCIS TENUIS","WHITE HAKE",201001,260,2,2,25000,"E","OSTEICHTHYES",55
"1763",76,"UROPHYCIS TENUIS","WHITE HAKE",199804,246,2,1,5200,"N","MYOXOCEPHALUS OCTODECEMSPINOSUS",69
"1764",76,"UROPHYCIS TENUIS","WHITE HAKE",198502,371,2,1,11100,NA,"MERLUCCIUS BILINEARIS",48
"1765",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,231,1,3,5000,NA,"MERLUCCIUS BILINEARIS",41
"1766",76,"UROPHYCIS TENUIS","WHITE HAKE",199303,79,0,7,12000,NA,"LYCENCHELYS VERRILLI",47
"1767",76,"UROPHYCIS TENUIS","WHITE HAKE",200603,91,2,1,2000,"N","OSTEICHTHYES",39
"1768",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,217,2,7,28000,NA,"CLUPEA HARENGUS",58
"1769",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,231,1,1,7000,NA,"MERLUCCIUS BILINEARIS",23
"1770",76,"UROPHYCIS TENUIS","WHITE HAKE",198904,340,2,8,58000,NA,"ANGUILLIFORMES",999.99
"1771",76,"UROPHYCIS TENUIS","WHITE HAKE",199303,116,0,6,10000,NA,"LUMPENUS MACULATUS",44
"1772",76,"UROPHYCIS TENUIS","WHITE HAKE",199303,123,0,1,13000,NA,"MERLUCCIUS BILINEARIS",46
"1773",76,"UROPHYCIS TENUIS","WHITE HAKE",197411,338,1,9,24000,NA,"MERLUCCIUS BILINEARIS",60
"1774",76,"UROPHYCIS TENUIS","WHITE HAKE",200209,282,1,6,15000,"N","OSTEICHTHYES",45
"1775",76,"UROPHYCIS TENUIS","WHITE HAKE",200902,374,1,1,12000,"N","LYCENCHELYS VERRILLI",44
"1776",76,"UROPHYCIS TENUIS","WHITE HAKE",199306,327,1,11,5200,NA,"GLYPTOCEPHALUS CYNOGLOSSUS",37
"1777",76,"UROPHYCIS TENUIS","WHITE HAKE",199706,265,2,1,5500,NA,"MERLUCCIUS BILINEARIS",38
"1778",76,"UROPHYCIS TENUIS","WHITE HAKE",199804,300,2,7,2800,"N","CANCER IRRORATUS",47
"1779",76,"UROPHYCIS TENUIS","WHITE HAKE",200101,131,1,2,5200,"N","CRUSTACEA SHRIMP",53
"1780",76,"UROPHYCIS TENUIS","WHITE HAKE",197602,337,2,4,25000,NA,"FISH",66
"1781",76,"UROPHYCIS TENUIS","WHITE HAKE",198901,144,1,1,17200,NA,"MERLUCCIUS BILINEARIS",41
"1782",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,282,2,2,7000,NA,"MERLUCCIUS BILINEARIS",23
"1783",76,"UROPHYCIS TENUIS","WHITE HAKE",199103,23,1,5,7200,NA,"CLUPEIDAE",27
"1784",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,308,2,1,21000,NA,"SEBASTES FASCIATUS",61
"1785",76,"UROPHYCIS TENUIS","WHITE HAKE",199406,277,2,4,6000,NA,"MELANOSTIGMA ATLANTICUM",40
"1786",76,"UROPHYCIS TENUIS","WHITE HAKE",202202,374,1,153403,24000,"N","MERLUCCIUS BILINEARIS",41
"1787",76,"UROPHYCIS TENUIS","WHITE HAKE",198606,273,2,1,4000,NA,"MERLUCCIUS BILINEARIS",42
"1788",76,"UROPHYCIS TENUIS","WHITE HAKE",199507,322,1,13,6300,NA,"UROPHYCIS CHUSS",36
"1789",76,"UROPHYCIS TENUIS","WHITE HAKE",199802,303,2,1,20400,NA,"MERLUCCIUS BILINEARIS",31
"1790",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,319,2,17,16000,NA,"MERLUCCIUS BILINEARIS",42
"1791",76,"UROPHYCIS TENUIS","WHITE HAKE",199402,331,2,3,5800,NA,"PANDALIDAE",27
"1792",76,"UROPHYCIS TENUIS","WHITE HAKE",198606,338,2,1,2000,NA,"MERLUCCIUS BILINEARIS",68
"1793",76,"UROPHYCIS TENUIS","WHITE HAKE",200102,291,2,6,11300,"N","UROPHYCIS SP",46
"1794",76,"UROPHYCIS TENUIS","WHITE HAKE",199402,295,2,1,18000,NA,"MERLUCCIUS BILINEARIS",49
"1795",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,262,2,1,27000,NA,"MACROZOARCES AMERICANUS",73
"1796",76,"UROPHYCIS TENUIS","WHITE HAKE",199602,348,2,2,1900,NA,"BATHYPOLYPUS ARCTICUS",56
"1797",76,"UROPHYCIS TENUIS","WHITE HAKE",199503,267,2,4,12000,NA,"MERLUCCIUS BILINEARIS",38
"1798",76,"UROPHYCIS TENUIS","WHITE HAKE",199706,194,2,2,28000,NA,"SCOMBER SCOMBRUS",55
"1799",76,"UROPHYCIS TENUIS","WHITE HAKE",200209,282,2,7,20000,"N","OSTEICHTHYES",75
"1800",76,"UROPHYCIS TENUIS","WHITE HAKE",200709,288,2,1,27000,"N","MERLUCCIUS BILINEARIS",43
"1801",76,"UROPHYCIS TENUIS","WHITE HAKE",198508,353,2,1,13000,NA,"MERLUCCIUS BILINEARIS",58
"1802",76,"UROPHYCIS TENUIS","WHITE HAKE",199204,101,0,6,8500,NA,"LUMPENUS MACULATUS",44
"1803",76,"UROPHYCIS TENUIS","WHITE HAKE",199002,217,2,5,16500,NA,"MERLUCCIUS BILINEARIS",60
"1804",76,"UROPHYCIS TENUIS","WHITE HAKE",198705,291,2,7,23000,NA,"MERLUCCIUS BILINEARIS",89
"1805",76,"UROPHYCIS TENUIS","WHITE HAKE",200709,320,1,1,5500,"N","GADIDAE",22
"1806",76,"UROPHYCIS TENUIS","WHITE HAKE",199802,349,2,1,15500,NA,"MERLUCCIUS BILINEARIS",70
"1807",76,"UROPHYCIS TENUIS","WHITE HAKE",199004,322,2,8,27000,NA,"MERLUCCIUS BILINEARIS",54
"1808",76,"UROPHYCIS TENUIS","WHITE HAKE",200904,276,1,2,20000,"N","GADIDAE",52
"1809",76,"UROPHYCIS TENUIS","WHITE HAKE",198206,389,2,2,16000,NA,"MERLUCCIUS BILINEARIS",68
"1810",76,"UROPHYCIS TENUIS","WHITE HAKE",202202,374,2,153383,19000,"N","CLUPEA HARENGUS",45
"1811",76,"UROPHYCIS TENUIS","WHITE HAKE",201504,364,0,172228,2500,"E","OSTEICHTHYES",13
"1812",76,"UROPHYCIS TENUIS","WHITE HAKE",200306,273,2,1,28000,"N","CLUPEA HARENGUS",47
"1813",99,"REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT",200402,308,1,1,9500,"N","ALOSA PSEUDOHARENGUS",28
"1814",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",198801,275,1,1,4000,NA,"FISH",41
"1815",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",199105,318,2,1,2800,NA,"OCTOPODA",45
"1816",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",200604,302,1,1,22100,"N","OPHICHTHIDAE",51
"1817",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",202304,313,2,157793,3500,"N","CANCER BOREALIS",66
"1818",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",197806,508,0,2,9500,NA,"LIMANDA FERRUGINEA",51
"1819",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",201004,346,2,1,6000,"N","GERYON QUINQUEDENS",90
"1820",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",200709,311,1,1,16700,"N","CLUPEA HARENGUS",60
"1821",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",201204,333,1,163234,3200,"N","BATHYPOLYPUS ARCTICUS",47
"1822",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",201902,331,1,126668,6000,"N","GERYON QUINQUEDENS",96
"1823",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",199706,326,2,1,8000,NA,"MERLUCCIUS BILINEARIS",43
"1824",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",201302,362,2,160739,2200,"N","CANCRIDAE",90
"1825",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",199908,269,1,2,11100,"N","MERLUCCIUS BILINEARIS",42
"1826",101,"HIPPOGLOSSUS HIPPOGLOSSUS","ATLANTIC HALIBUT",201001,326,2,2,14300,"N","ENCHELYOPUS CIMBRIUS",54
"1827",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",200407,311,1,14,3900,"E","OSTEICHTHYES",28
"1828",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",200101,165,1,3,2100,"N","ECHINARACHNIUS PARMA",35
"1829",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",201402,297,0,118057,200,"N","BIVALVIA",9
"1830",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",200407,311,1,7,4500,"N","SEBASTES FASCIATUS",25
"1831",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",198801,195,1,1,3200,NA,"CRANGON SEPTEMSPINOSA",18
"1832",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",201402,297,0,118057,500,"N","BIVALVIA",9
"1833",102,"HIPPOGLOSSOIDES PLATESSOIDES","AMERICAN PLAICE",200709,316,2,4,4000,"E","SEBASTES FASCIATUS",25
"1834",107,"GLYPTOCEPHALUS CYNOGLOSSUS","WITCH FLOUNDER",201602,367,0,335535,400,"N","BIVALVIA",14
"1835",107,"GLYPTOCEPHALUS CYNOGLOSSUS","WITCH FLOUNDER",200202,276,2,3,4100,"N","POLYCHAETA",41
"1836",107,"GLYPTOCEPHALUS CYNOGLOSSUS","WITCH FLOUNDER",200510,226,2,1,600,"N","DECAPODA CRAB",39
"1837",107,"GLYPTOCEPHALUS CYNOGLOSSUS","WITCH FLOUNDER",200402,271,2,2,17000,"N","POLYCHAETA",51
"1838",107,"GLYPTOCEPHALUS CYNOGLOSSUS","WITCH FLOUNDER",200407,173,2,3,11000,"N","POLYCHAETA",30
"1839",181,"AMMODYTES DUBIUS","NORTHERN SAND LANCE",197804,165,0,4,400,NA,"FISH",12
"1840",181,"AMMODYTES DUBIUS","NORTHERN SAND LANCE",197904,190,2,6,1300,NA,"FISH LARVAE",15
"1841",181,"AMMODYTES DUBIUS","NORTHERN SAND LANCE",197904,166,1,7,1500,NA,"FISH LARVAE",17
"1842",181,"AMMODYTES DUBIUS","NORTHERN SAND LANCE",197904,301,0,1,2000,NA,"FISH",999.99
